Index,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
9627,0,0.0,0,0.0,64,4492.311111,0.004761905,0.022705971000000002,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
9628,2,49.8,0,0.0,41,857.2666667000001,0.012195122,0.0242741,5.850665427000001,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
9629,1,75.0,0,0.0,19,1773.375,0.011764706000000002,0.030392157000000003,28.11635484,0.0,Nov,2,2,1,13,Returning_Visitor,False,True
9630,5,46.14285714,0,0.0,51,1346.630231,0.007126436999999999,0.029719534,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
9631,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,7,20,Returning_Visitor,False,False
9632,0,0.0,0,0.0,30,805.8333332999999,0.0,0.003333333,0.0,0.0,Nov,1,1,3,8,New_Visitor,False,False
9633,2,1668.5,4,35.0,18,1372.975,0.0,0.017391304,41.64625944,0.0,Dec,2,2,1,6,Returning_Visitor,False,True
9634,0,0.0,1,14.75,30,2445.066667,0.033333333,0.026888889,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,False
9635,5,426.7,1,200.0,72,4140.333766,0.001315789,0.024597953,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
9636,0,0.0,0,0.0,23,348.3833333,0.008695652,0.004347826,0.0,0.0,Nov,1,1,3,2,New_Visitor,False,False
9637,0,0.0,0,0.0,15,325.5,0.02,0.058666667,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
9638,0,0.0,0,0.0,64,1911.610665,0.0125,0.026739193999999997,0.0,0.0,Nov,1,2,2,10,Returning_Visitor,True,False
9639,8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
9640,2,40.5,1,4.0,19,472.54166669999995,0.0,0.005,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
9641,0,0.0,0,0.0,38,1593.583333,0.0,0.010526316,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
9642,5,87.75,0,0.0,6,135.08333330000002,0.0,0.009090909,0.0,0.0,Nov,1,1,2,2,New_Visitor,True,False
9643,1,0.0,0,0.0,77,4350.647321,0.012727273,0.023842532000000003,14.38546841,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
9644,2,56.0,0,0.0,33,1399.15,0.0,0.011290323,12.45078371,0.0,Nov,1,1,2,8,New_Visitor,True,True
9645,1,3.5,0,0.0,49,663.5277778,0.0,0.0053191490000000004,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
9646,7,146.7,5,195.0,42,1717.6666670000002,0.001960784,0.029981326000000003,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
9647,0,0.0,0,0.0,34,740.3071428999999,0.0,0.014052288000000001,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
9648,0,0.0,0,0.0,7,105.0,0.0,0.033333333,0.0,0.0,Dec,2,2,1,8,New_Visitor,False,False
9649,5,173.54166669999998,5,109.75,38,1859.382937,0.004545455,0.009090909,0.0,0.0,Dec,3,2,8,10,Returning_Visitor,True,False
9650,0,0.0,0,0.0,29,874.9523810000001,0.004597701,0.044367816,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
9651,6,264.4166667,0,0.0,22,1275.092424,0.0,0.013512907,65.74605279,0.0,Dec,3,2,5,2,Returning_Visitor,False,False
9652,5,97.0,0,0.0,53,3372.748214,0.003773585,0.002515723,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
9653,4,190.0,0,0.0,53,1328.626894,0.017857143,0.022238793,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,True,False
9654,10,175.4666667,1,7.0,82,2378.377381,0.004318937,0.017004257,13.975048300000001,0.0,Nov,3,2,1,13,Returning_Visitor,False,True
9655,0,0.0,0,0.0,2,67.5,0.0,0.1,0.0,0.0,Dec,2,2,7,13,Returning_Visitor,False,False
9656,6,276.75,0,0.0,12,342.125,0.0,0.007142857,0.0,0.0,Nov,1,2,3,2,New_Visitor,False,False
9657,0,0.0,0,0.0,27,1009.375,0.0074074069999999995,0.040740741000000004,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,True
9658,0,0.0,2,52.5,18,502.0,0.0,0.01,0.0,0.0,Dec,8,2,9,2,New_Visitor,True,False
9659,0,0.0,0,0.0,6,530.0,0.016666667,0.041666667000000004,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
9660,2,146.0,2,52.25,1,0.0,0.0,0.04,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
9661,0,0.0,0,0.0,7,340.5,0.0,0.028571429,0.0,0.0,Nov,2,4,4,2,New_Visitor,True,False
9662,4,1946.0,0,0.0,31,731.0,0.0,0.005882353000000001,0.0,0.0,Dec,2,2,4,2,New_Visitor,True,False
9663,0,0.0,0,0.0,25,948.3428571000001,0.0,0.009000000000000001,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
9664,1,75.0,2,34.5,100,4436.3762990000005,0.0,0.007150715,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
9665,1,9.0,0,0.0,10,219.5,0.0,0.027272727000000004,0.0,0.0,Dec,2,2,1,11,Returning_Visitor,False,False
9666,0,0.0,2,0.0,3,56.75,0.1,0.125,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
9667,3,40.5,0,0.0,20,758.75,0.0,0.02,38.26667925,0.0,Nov,2,2,8,3,Returning_Visitor,False,True
9668,0,0.0,0,0.0,4,72.5,0.0,0.05,0.0,0.0,Dec,1,1,8,10,Returning_Visitor,False,False
9669,5,64.58333333,0,0.0,36,1334.083333,0.0,0.005405405,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
9670,6,152.0,0,0.0,17,450.75,0.028571429,0.052380952,14.10739957,0.0,Nov,1,8,3,11,Returning_Visitor,False,True
9671,0,0.0,0,0.0,3,1952.5,0.066666667,0.12222222199999999,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,False,False
9672,0,0.0,0,0.0,3,121.5,0.0,0.0074074069999999995,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
9673,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,1,9,1,Returning_Visitor,False,False
9674,11,320.0,0,0.0,36,776.1666667000001,0.0,0.014880952,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
9675,0,0.0,0,0.0,83,3091.146033,0.0049382720000000005,0.019075613999999998,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
9676,1,51.5,0,0.0,27,818.3166667,0.0074074069999999995,0.017354497,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
9677,0,0.0,0,0.0,14,684.75,0.0,0.014285714,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
9678,0,0.0,0,0.0,27,1224.541667,0.0,0.024691357999999997,0.0,0.0,Dec,4,2,1,2,New_Visitor,True,False
9679,0,0.0,0,0.0,12,459.08333330000005,0.004545455,0.084545455,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
9680,0,0.0,0,0.0,6,474.33333330000005,0.0,0.01,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,False
9681,0,0.0,0,0.0,11,315.0,0.0,0.036363636,0.0,0.0,Dec,3,2,6,2,New_Visitor,True,False
9682,6,93.0,2,23.0,37,783.875,0.003409091,0.031709957000000004,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,True,False
9683,6,167.0,0,0.0,71,1445.458333,0.0040540540000000005,0.013963963999999999,12.30811748,0.0,Nov,3,2,1,10,Returning_Visitor,False,True
9684,0,0.0,0,0.0,19,517.0,0.010526316,0.026315789,0.0,0.0,Dec,4,1,7,1,Returning_Visitor,True,False
9685,0,0.0,0,0.0,7,444.0,0.0,0.028571429,59.75418351,0.0,Dec,1,1,2,8,New_Visitor,True,True
9686,0,0.0,0,0.0,87,1197.700198,0.0,0.002352941,38.00063931,0.0,Nov,2,2,1,2,New_Visitor,False,True
9687,0,0.0,0,0.0,3,16.0,0.066666667,0.133333333,0.0,0.0,Dec,2,4,7,3,Returning_Visitor,False,False
9688,6,185.9904762,5,111.16666670000001,179,10415.783640000001,0.002551834,0.020876741,18.08361086,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
9689,6,114.2591575,9,352.0833333,119,6245.704152,0.003125,0.012179841,32.32493691,0.0,Dec,3,2,1,2,Returning_Visitor,True,True
9690,7,399.25,1,298.0,85,2409.875,0.006818182,0.017267562,10.1319644,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
9691,0,0.0,0,0.0,52,2004.7083329999998,0.0,0.019337607,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
9692,1,113.75,0,0.0,26,1905.078571,0.022666667,0.0346,11.70614611,0.0,Nov,3,2,2,1,Returning_Visitor,False,True
9693,0,0.0,0,0.0,22,903.4305555999999,0.00952381,0.021428571,0.0,0.0,Nov,2,2,7,8,Returning_Visitor,False,False
9694,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,8,2,9,3,Other,False,False
9695,5,943.0,2,16.0,7,935.6666667000002,0.0,0.0375,0.0,0.0,Nov,2,2,3,6,Returning_Visitor,True,True
9696,0,0.0,2,22.0,41,979.375,0.004651163,0.009302326,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
9697,2,126.0,0,0.0,6,127.16666670000001,0.05,0.04375,0.0,0.0,Dec,3,2,5,3,Returning_Visitor,True,False
9698,1,73.0,0,0.0,23,1280.45,0.0,0.008695652,36.54680355,0.0,Dec,2,4,1,2,New_Visitor,False,True
9699,0,0.0,0,0.0,9,427.0,0.0,0.025,13.1168283,0.0,Dec,1,1,1,2,New_Visitor,True,True
9700,0,0.0,0,0.0,2,93.0,0.0,0.05,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,False,False
9701,1,8.0,0,0.0,27,787.5357142999999,0.0,0.005142857,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
9702,0,0.0,0,0.0,8,210.4,0.0,0.05,0.0,0.0,Nov,1,1,3,8,New_Visitor,True,False
9703,0,0.0,0,0.0,11,257.75,0.0,0.024242424,0.0,0.0,Dec,3,2,2,2,New_Visitor,False,False
9704,16,180.66666669999998,1,649.25,113,8041.5888700000005,0.007936508,0.026808161,0.0,0.0,Dec,2,6,7,1,Returning_Visitor,False,False
9705,6,634.5,3,312.75,172,7017.192634999999,0.001396648,0.019865373999999998,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
9706,0,0.0,0,0.0,38,1244.35,0.039473684,0.053909774,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
9707,7,253.1,0,0.0,40,1591.888095,0.0,0.012186396,48.66217061,0.0,Dec,2,2,3,2,Returning_Visitor,True,True
9708,5,121.26666670000002,0,0.0,8,114.6,0.0,0.01,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
9709,12,176.9638554,9,266.875,351,8650.048771,0.012452132,0.027372411,1.9845557880000002,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
9710,0,0.0,0,0.0,8,123.0,0.025,0.029166667,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,True,False
9711,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,False,False
9712,2,88.0,10,719.0,54,1986.553118,0.005128205,0.019939049,25.82676446,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
9713,8,381.45,2,64.5,31,1363.7,0.011111111000000002,0.027830688,13.89178731,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
9714,2,30.0,2,33.0,162,3753.19449,0.0,0.003477932,77.10821943,0.0,Nov,2,2,1,8,New_Visitor,False,True
9715,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
9716,5,180.5,0,0.0,28,1070.625,0.0,0.022427035,0.0,0.0,Dec,3,2,6,3,Returning_Visitor,False,False
9717,2,20.0,0,0.0,15,1839.25,0.0,0.0044444440000000005,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
9718,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,7,13,Returning_Visitor,False,False
9719,5,255.75,0,0.0,70,1787.479365,0.004285714,0.019809524,0.0,0.0,Dec,2,4,1,3,Returning_Visitor,False,False
9720,17,323.36363639999996,0,0.0,45,1534.825143,0.002678571,0.020699598,7.180348301,0.0,Nov,1,1,3,10,Returning_Visitor,False,True
9721,2,58.5,0,0.0,11,1568.5,0.0,0.036363636,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
9722,5,60.5,0,0.0,9,111.5,0.026666667,0.04,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
9723,3,131.5,0,0.0,94,2332.109524,0.001030928,0.009450172,0.0,0.0,Nov,2,2,9,10,Returning_Visitor,False,False
9724,0,0.0,0,0.0,13,598.5,0.0,0.016666667,0.0,0.0,Nov,2,10,7,2,New_Visitor,False,False
9725,3,163.375,0,0.0,4,24.0,0.0,0.028571429,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,True,False
9726,1,18.0,2,13.0,20,1287.27381,0.015873016,0.038095238,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
9727,13,216.33333330000002,1,9.0,59,985.3151515000001,0.0,0.004545455,167.23083359999998,0.0,Nov,2,2,4,10,Returning_Visitor,True,True
9728,0,0.0,0,0.0,23,2420.65,0.013043478,0.047826087,0.0,0.0,Nov,4,1,9,3,Returning_Visitor,False,False
9729,1,0.0,0,0.0,9,300.3333333,0.041666667000000004,0.06875,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,False,False
9730,3,114.125,1,13.0,64,1602.9402599999999,0.013432836,0.028731343,29.88386066,0.0,Nov,3,2,1,3,Returning_Visitor,True,False
9731,10,1455.35,0,0.0,66,1646.612195,0.007142857,0.029065112,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
9732,6,198.5,0,0.0,41,1824.0833329999998,0.0,0.01,0.0,0.0,Dec,3,2,3,11,New_Visitor,False,False
9733,13,493.75,0,0.0,22,1525.0,0.008,0.018666666999999998,25.00423187,0.0,Dec,3,2,1,1,Returning_Visitor,True,True
9734,0,0.0,0,0.0,6,114.41666670000001,0.0,0.016666667,0.0,0.0,Nov,3,2,1,6,New_Visitor,True,False
9735,0,0.0,0,0.0,53,1768.6570510000001,0.0,0.003921569000000001,0.0,0.0,Nov,2,4,3,2,Returning_Visitor,False,False
9736,8,2086.75,1,46.5,81,5546.0,0.002325581,0.014562569,15.56462164,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
9737,9,177.33333330000002,0,0.0,70,2346.220238,0.0028985509999999996,0.003457557,0.0,0.0,Nov,1,1,5,3,Returning_Visitor,False,False
9738,0,0.0,0,0.0,19,2177.333333,0.0,0.010526316,0.0,0.0,Dec,2,4,1,2,New_Visitor,False,False
9739,17,239.92884619999998,2,60.5,49,1929.185664,0.017486339,0.025063352,2.580028334,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
9740,2,136.5,0,0.0,8,1261.5,0.0,0.01,0.0,0.0,Dec,8,1,3,2,Returning_Visitor,True,False
9741,0,0.0,0,0.0,41,898.15,0.0,0.011282051000000001,19.51010101,0.0,Dec,2,5,3,1,Returning_Visitor,False,True
9742,5,111.3,0,0.0,138,4172.115720000001,0.0,0.008337205,17.63434621,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
9743,0,0.0,0,0.0,7,143.0,0.0,0.028571429,0.0,0.0,Nov,2,5,2,3,Returning_Visitor,False,False
9744,4,85.0,0,0.0,3,43.5,0.0,0.05,0.0,0.0,Dec,1,1,1,8,New_Visitor,True,False
9745,4,24.5,0,0.0,29,749.125,0.005882353000000001,0.02745098,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,True
9746,5,448.5,4,52.0,81,2537.807082,0.013793103000000001,0.028674678,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
9747,0,0.0,0,0.0,11,580.25,0.022222222000000003,0.04444444400000001,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
9748,5,111.0,1,11.0,55,3494.06746,0.0,0.029188712999999998,4.007065498,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
9749,3,16.0,6,137.83333330000002,15,1605.583333,0.011594203,0.037267081,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,False,True
9750,5,45.0,0,0.0,59,1100.475,0.0,0.008391881,24.7526533,0.0,Nov,2,5,4,2,Returning_Visitor,True,True
9751,4,112.875,0,0.0,6,134.675,0.0,0.037037037,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,False
9752,0,0.0,0,0.0,9,296.39285710000007,0.0,0.025,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
9753,0,0.0,0,0.0,20,691.75,0.0,0.003333333,0.0,0.0,Dec,3,2,4,2,New_Visitor,False,False
9754,0,0.0,0,0.0,9,444.0,0.0,0.04444444400000001,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,False,False
9755,13,311.83009350000003,4,201.5,166,6850.4993349999995,0.0,0.017541022,4.115853586,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
9756,5,152.5,0,0.0,15,291.1666667,0.0,0.02,0.0,0.0,Dec,4,1,1,2,New_Visitor,True,False
9757,0,0.0,0,0.0,8,232.5,0.0,0.05,0.0,0.0,Nov,4,2,1,2,New_Visitor,False,False
9758,0,0.0,0,0.0,40,2046.832418,0.004166667,0.033880952,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,False,True
9759,3,83.0,4,220.25,106,2974.734799,0.005165165,0.02044187,19.03391341,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
9760,0,0.0,0,0.0,13,277.0,0.0,0.015384615,0.0,0.0,Nov,4,1,1,8,Returning_Visitor,False,False
9761,4,92.75,0,0.0,9,108.25,0.0,0.021428571,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
9762,2,64.5,0,0.0,24,1151.136905,0.0,0.0186,15.27655756,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
9763,0,0.0,3,584.0,66,2060.5083329999998,0.005797101,0.022567287999999998,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
9764,9,201.3666667,1,204.0,116,2764.290278,0.000655738,0.005854801,42.7752197,0.0,Nov,3,2,2,2,Returning_Visitor,False,True
9765,1,11.0,0,0.0,15,175.75,0.0,0.025,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,False
9766,1,466.0,0,0.0,6,609.5416667000001,0.033333333,0.11666666699999999,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
9767,0,0.0,0,0.0,64,2264.091667,0.00625,0.008854167,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,False,False
9768,2,75.0,0,0.0,9,349.0,0.0,0.01,0.0,0.0,Dec,2,4,3,8,Returning_Visitor,False,False
9769,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False,False
9770,0,0.0,0,0.0,11,546.75,0.036363636,0.054545455,0.0,0.0,Nov,2,2,5,1,Returning_Visitor,False,False
9771,10,317.9583333,4,821.0,20,781.425,0.0,0.002666667,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
9772,0,0.0,0,0.0,8,463.66666669999995,0.0,0.0375,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
9773,2,20.0,0,0.0,66,3391.6858799999995,0.028955223999999998,0.038335617999999995,0.0,0.0,Dec,3,2,8,1,Returning_Visitor,False,False
9774,2,63.0,0,0.0,4,43.75,0.016666667,0.016666667,0.0,0.0,Nov,1,2,3,2,New_Visitor,False,False
9775,0,0.0,0,0.0,41,1423.833333,0.007317073,0.030243902000000003,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
9776,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,4,13,Returning_Visitor,False,False
9777,4,157.0,0,0.0,20,834.075,0.0,0.013333333000000001,4.84736534,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
9778,0,0.0,0,0.0,21,706.7,0.052380952,0.074716553,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
9779,0,0.0,0,0.0,35,806.125,0.012121212,0.024444444,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
9780,13,295.92857139999995,5,17.9,154,6759.311928,0.0057674169999999995,0.02883646,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
9781,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
9782,0,0.0,0,0.0,12,440.75,0.0,0.041666667000000004,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,True,False
9783,1,20.0,1,115.0,50,1404.459091,0.013000000000000001,0.044000000000000004,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,True,False
9784,8,288.0875,0,0.0,20,326.9277778,0.033333333,0.059464286,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
9785,5,92.5625,0,0.0,2,99.5,0.0,0.022222222000000003,0.0,0.0,Nov,2,2,1,8,New_Visitor,True,True
9786,0,0.0,0,0.0,6,137.0,0.066666667,0.1,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
9787,0,0.0,0,0.0,2,64.5,0.0,0.05,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
9788,5,83.0,0,0.0,69,2517.216667,0.000342466,0.021765601000000002,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
9789,1,7.5,0,0.0,63,3060.055556,0.024623656,0.03604734,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
9790,10,322.8333333,1,12.0,28,866.2166667000001,0.006451613,0.012903226,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,False,False
9791,0,0.0,0,0.0,8,188.0,0.05,0.0875,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False,False
9792,0,0.0,0,0.0,49,2110.124603,0.0,0.004081633,62.93549178,0.0,Nov,2,2,1,10,Returning_Visitor,False,True
9793,1,65.5,1,0.0,82,5316.459524,0.005,0.01125,77.25951671,0.0,Nov,1,1,9,3,Returning_Visitor,True,True
9794,0,0.0,0,0.0,15,176.7666667,0.0125,0.051041667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
9795,0,0.0,0,0.0,9,591.25,0.0,0.022222222000000003,0.0,0.0,Dec,2,2,6,13,Returning_Visitor,False,False
9796,2,197.5,0,0.0,17,820.5,0.011111111000000002,0.011111111000000002,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,False,False
9797,0,0.0,0,0.0,5,368.0,0.0,0.016666667,0.0,0.0,Dec,4,1,2,1,Returning_Visitor,True,False
9798,0,0.0,0,0.0,3,158.0,0.033333333,0.033333333,0.0,0.0,Dec,1,1,1,3,New_Visitor,False,False
9799,0,0.0,0,0.0,5,72.0,0.0,0.05,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
9800,0,0.0,0,0.0,49,2990.3125,0.012244898,0.038231293,0.0,0.0,Nov,3,2,7,13,Returning_Visitor,False,False
9801,0,0.0,0,0.0,37,2152.588889,0.001081081,0.017747748,0.0,0.0,Dec,3,3,3,3,Returning_Visitor,False,False
9802,8,1592.916667,2,146.66666669999998,14,1722.5833329999998,0.0,0.031578947,0.0,0.0,Nov,4,1,3,8,New_Visitor,False,True
9803,2,44.5,0,0.0,137,7012.266795999999,0.008321168,0.01964546,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,True,True
9804,1,60.5,0,0.0,21,320.9833333,0.0,0.01,0.0,0.0,Nov,2,5,1,2,Returning_Visitor,False,False
9805,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,8,13,9,20,Other,False,False
9806,8,183.08333330000002,1,40.5,349,6879.801826000001,0.000568182,0.004306345,1.625051033,0.0,Nov,4,2,9,10,Returning_Visitor,False,False
9807,1,49.0,0,0.0,112,2237.603885,0.003933137,0.019128308,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,False,False
9808,3,284.0,0,0.0,33,2270.75,0.0,0.010840336,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
9809,2,50.0,0,0.0,24,602.25,0.0,0.003846154,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
9810,12,158.59523810000002,2,167.0,48,1256.291667,0.003846154,0.016570513000000002,29.76290794,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
9811,8,47.0,0,0.0,18,1796.5833329999998,0.0,0.02173913,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
9812,0,0.0,0,0.0,9,269.7,0.0,0.033333333,0.0,0.0,Dec,3,2,3,10,New_Visitor,False,False
9813,2,33.75,0,0.0,6,96.0,0.0,0.025,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,False
9814,4,53.75,0,0.0,41,1130.80754,0.019047619,0.018783069,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
9815,0,0.0,0,0.0,42,1333.914286,0.01,0.01094246,0.0,0.0,Nov,1,2,2,2,Returning_Visitor,False,False
9816,2,34.0,0,0.0,35,1907.1354170000002,0.006944444,0.021993464,64.25350176,0.0,Dec,2,2,1,10,Returning_Visitor,True,False
9817,0,0.0,0,0.0,40,1085.333333,0.0075,0.045,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,False,False
9818,9,272.0416667,6,502.75,33,3239.418207,0.02,0.025011905,17.02873771,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
9819,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,True,False
9820,3,109.0,0,0.0,70,2002.25,0.0,0.004166667,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
9821,0,0.0,1,77.0,58,3757.75,0.015819209,0.038418079,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,False,True
9822,0,0.0,0,0.0,11,115.25,0.027272727000000004,0.045454545,0.0,0.0,Nov,3,2,9,10,New_Visitor,True,False
9823,0,0.0,0,0.0,8,204.75,0.0,0.033333333,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,True,False
9824,2,33.5,0,0.0,8,556.0,0.0,0.015151515,0.0,0.0,Dec,2,2,1,2,New_Visitor,True,False
9825,0,0.0,3,50.5,6,238.55,0.0,0.018518519,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
9826,0,0.0,0,0.0,16,423.1833333000001,0.0125,0.016071428999999998,0.0,0.0,Nov,3,2,7,10,Returning_Visitor,False,False
9827,0,0.0,0,0.0,22,1664.0,0.03030303,0.032424242,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
9828,0,0.0,0,0.0,2,46.5,0.1,0.1,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
9829,3,159.16666669999998,2,8.0,69,2766.942172,0.0028169009999999997,0.028665325,5.931332852000001,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
9830,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,2,2,Returning_Visitor,False,False
9831,2,64.5,1,0.0,97,2696.10873,0.003436426,0.021408935,5.770973155,0.0,Nov,2,2,1,13,Returning_Visitor,False,True
9832,5,34.5,0,0.0,8,154.5,0.022222222000000003,0.014814815,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,False,False
